ACID|FIXEDTERM_MNTHS|FIXEDTERM_YEARS|REPRICING_PLAN|RATE_FIXING_METHOD|ENTITY_CRE_FLG|DEL_FLG|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|FLOAT_INT_TBL_CODE|FLOAT_REPRICING_FREQ_MNTHS|FLOAT_REPRICING_FREQ_DAYS|RULE_CODE|BANK_ID
011855518|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:13.0|SYSTEM|2012-12-15 09:05:13.0|0||0|0||01
011854882|0|0|F||Y|N|SYSTEM|2012-12-15 09:04:47.0|SYSTEM|2012-12-15 09:04:47.0|0||0|0||01
011858510|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:07.0|SYSTEM|2012-12-15 09:07:07.0|0||0|0||01
011855951|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:29.0|SYSTEM|2012-12-15 09:05:29.0|0||0|0||01
011858617|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:11.0|SYSTEM|2012-12-15 09:07:11.0|0||0|0||01
011856334|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:43.0|SYSTEM|2012-12-15 09:05:43.0|0||0|0||01
011858800|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:20.0|SYSTEM|2012-12-15 09:07:20.0|0||0|0||01
011858807|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:20.0|SYSTEM|2012-12-15 09:07:20.0|0||0|0||01
011857142|0|0|F||Y|N|SYSTEM|2012-12-15 09:06:15.0|SYSTEM|2012-12-15 09:06:15.0|0||0|0||01
011855658|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:19.0|SYSTEM|2012-12-15 09:05:19.0|0||0|0||01
011856697|0|0|F||Y|N|SYSTEM|2012-12-15 09:05:57.0|SYSTEM|2012-12-15 09:05:57.0|0||0|0||01
011862597|0|0|F||Y|N|SYSTEM|2012-12-15 09:09:46.0|SYSTEM|2012-12-15 09:09:46.0|0||0|0||01
011864940|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:12.0|SYSTEM|2012-12-15 09:12:12.0|0||0|0||01
011859658|0|0|V||Y|N|SYSTEM|2012-12-15 09:07:52.0|SYSTEM|2012-12-15 09:07:52.0|0||0|0||01
011862920|0|0|V||Y|N|SYSTEM|2012-12-15 09:09:59.0|SYSTEM|2012-12-15 09:09:59.0|0||0|0||01
011864258|0|0|F||Y|N|SYSTEM|2012-12-15 09:10:55.0|SYSTEM|2012-12-15 09:10:55.0|0||0|0||01
011862882|0|0|F||Y|N|SYSTEM|2012-12-15 09:09:57.0|SYSTEM|2012-12-15 09:09:57.0|0||0|0||01
011864813|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:07.0|SYSTEM|2012-12-15 09:12:07.0|0||0|0||01
011865728|0|0|V||Y|N|SYSTEM|2012-12-15 09:12:43.0|SYSTEM|2012-12-15 09:12:43.0|0||0|0||01
011859295|0|0|F||Y|N|SYSTEM|2012-12-15 09:07:37.0|SYSTEM|2012-12-15 09:07:37.0|0||0|0||01
011862628|0|0|F||Y|N|SYSTEM|2012-12-15 09:09:48.0|SYSTEM|2012-12-15 09:09:48.0|0||0|0||01
011860656|0|0|F||Y|N|SYSTEM|2012-12-15 09:08:30.0|SYSTEM|2012-12-15 09:08:30.0|0||0|0||01
011904930|0|0|F||Y|N|03024|2013-01-31 22:15:27.0|03021|2013-01-31 22:07:45.0|2||0|0||01
011870408|0|0|F||Y|N|02456|2012-12-26 19:59:20.0|C0076|2012-12-26 19:57:30.0|1||0|0||01
011872820|0|0|F||Y|N|02456|2012-12-31 16:49:54.0|C0020|2012-12-31 16:45:36.0|1||0|0||01
011872865|0|0|M||Y|N|10379|2017-11-03 18:01:35.0|03080|2012-12-31 17:40:20.0|2||0|0||01
011873017|0|0|V||Y|N|C0020|2012-12-31 20:43:19.0|03021|2012-12-31 20:40:43.0|1||0|0||01
011904840|0|0|F||Y|N|C0020|2013-01-31 20:19:25.0|03024|2013-01-31 20:17:32.0|1||0|0||01
011941428|0|0|V||Y|N|03019|2013-03-11 13:02:00.0|03227|2013-03-11 12:28:12.0|1||0|0||01
011951523|0|0|F||Y|N|C0076|2013-03-15 17:48:12.0|03024|2013-03-15 17:43:43.0|1||0|0||01
011913732|0|0|V||Y|N|03019|2013-02-26 18:40:00.0|C0442|2013-02-12 10:06:43.0|2||0|0||01
011917047|0|0|V||Y|N|03019|2013-02-26 18:40:11.0|03227|2013-02-13 17:08:56.0|2||0|0||01
011917902|0|0|V||Y|N|03019|2013-02-14 21:33:47.0|03227|2013-02-14 20:24:36.0|1||0|0||01
011922958|0|0|F||Y|N|02059|2013-02-21 12:15:32.0|C0020|2013-02-21 12:09:34.0|1||0|0||01
011925173|0|0|F||Y|N|03024|2013-02-22 14:27:56.0|C0076|2013-02-22 13:56:19.0|1||0|0||01
011935454|0|0|F||Y|N|03019|2013-03-05 13:24:26.0|C0442|2013-03-05 11:25:25.0|1||0|0||01
011936211|0|0|F||Y|N|02456|2013-03-06 12:53:58.0|C0020|2013-03-06 12:39:30.0|1||0|0||01
011947648|0|0|F||Y|N|03024|2013-03-13 17:34:46.0|C0020|2013-03-13 17:28:20.0|1||0|0||01
011961018|0|0|M||Y|N|00964|2016-06-30 12:18:13.0|C0305|2013-03-29 12:38:59.0|2||0|0||01
011951973|0|0|F||Y|N|C0020|2013-03-16 14:36:22.0|C0076|2013-03-16 13:29:35.0|1||0|0||01
011952038|0|0|F||Y|N|02456|2013-03-16 15:48:25.0|C0020|2013-03-16 15:33:43.0|1||0|0||01
011953500|0|0|F||Y|N|03024|2013-03-19 14:30:36.0|C0020|2013-03-19 14:12:53.0|1||0|0||01
011955244|0|0|V||Y|N|00964|2013-03-21 17:41:32.0|C0442|2013-03-21 17:26:07.0|1||0|0||01
011956735|0|0|F||Y|N|C0076|2013-03-23 13:07:06.0|C0137|2013-03-23 13:04:01.0|1||0|0||01
011956985|0|0|F||Y|N|03024|2013-03-23 18:13:18.0|03021|2013-03-23 17:59:51.0|1||0|0||01
011958564|0|0|F||Y|N|00964|2013-03-26 14:15:36.0|C0442|2013-03-26 14:11:58.0|1||0|0||01
011959934|0|0|F||Y|N|00964|2013-03-28 14:08:51.0|C0442|2013-03-28 11:58:38.0|1||0|0||01
011960212|0|0|V||Y|N|C0076|2013-03-28 16:17:58.0|C0020|2013-03-28 16:16:36.0|1||0|0||01
011995465|0|0|F||Y|N|03024|2013-05-07 12:26:38.0|C0020|2013-05-07 12:12:42.0|1||0|0||01
011961884|0|0|V||Y|N|03019|2013-03-30 18:39:33.0|C0305|2013-03-30 16:13:20.0|1||0|0||01
011967369|0|0|F||Y|N|03024|2013-04-09 13:08:13.0|C0076|2013-04-09 11:51:08.0|1||0|0||01
011967413|0|0|F||Y|N|03024|2013-04-09 13:11:37.0|C0076|2013-04-09 12:25:35.0|1||0|0||01
011969327|0|0|F||Y|N|02456|2013-04-12 12:55:17.0|C0076|2013-04-12 12:53:01.0|1||0|0||01
011970472|0|0|F||Y|N|02059|2013-04-13 14:43:47.0|C0020|2013-04-13 14:41:46.0|1||0|0||01
011982084|0|0|F||Y|N|00964|2013-04-22 18:07:18.0|C0442|2013-04-22 17:48:19.0|1||0|0||01
011988086|0|0|F||Y|N|03019|2013-04-29 20:11:59.0|C0131|2013-04-29 15:14:35.0|1||0|0||01
011988811|0|0|V||Y|N|00964|2013-04-30 10:55:04.0|C0305|2013-04-30 10:28:37.0|1||0|0||01
011989163|0|0|F||Y|N|03227|2013-04-30 18:12:08.0|C0131|2013-04-30 16:44:25.0|1||0|0||01
012008026|0|0|V||Y|N|03019|2013-05-23 19:10:07.0|C0305|2013-05-23 16:56:12.0|1||0|0||01
012008913|0|0|V||Y|N|00964|2013-05-24 19:15:22.0|C0442|2013-05-24 18:53:11.0|1||0|0||01
012051662|0|0|V||Y|N|03019|2013-07-16 18:32:58.0|C0442|2013-07-16 17:52:12.0|1||0|0||01
011998608|0|0|F||Y|N|00964|2013-05-11 15:40:52.0|C0442|2013-05-11 14:02:10.0|1||0|0||01
012012872|0|0|V||Y|N|03019|2013-05-31 11:13:07.0|C0442|2013-05-31 10:49:46.0|1||0|0||01
012013023|0|0|V||Y|N|03024|2013-05-31 13:55:32.0|C0020|2013-05-31 13:49:08.0|1||0|0||01
012016987|0|0|F||Y|N|00964|2013-06-06 16:03:52.0|C0442|2013-06-06 15:31:05.0|1||0|0||01
012022915|0|0|F||Y|N|03024|2013-06-12 17:05:22.0|C0020|2013-06-12 14:57:11.0|1||0|0||01
012033303|0|0|V||Y|N|03019|2013-06-25 13:47:01.0|C0305|2013-06-25 12:51:20.0|1||0|0||01
012041304|0|0|V||Y|N|02456|2013-07-03 18:02:35.0|C0076|2013-07-03 17:58:17.0|1||0|0||01
012054198|0|0|V||Y|N|03019|2013-07-19 20:03:37.0|C0442|2013-07-19 18:41:52.0|1||0|0||01
012088645|0|0|V||Y|N|03019|2013-08-27 10:55:15.0|C0442|2013-08-27 10:42:01.0|1||0|0||01
012053109|0|0|F||Y|N|03024|2013-07-18 15:43:27.0|C0076|2013-07-18 15:35:51.0|1||0|0||01
012053945|0|0|F||Y|N|03024|2013-07-19 14:38:43.0|03021|2013-07-19 14:36:43.0|1||0|0||01
012054081|0|0|V||Y|N|00964|2013-07-19 17:39:01.0|C0305|2013-07-19 17:13:28.0|1||0|0||01
012056097|0|0|V||Y|N|03019|2013-07-23 15:33:23.0|C0442|2013-07-23 10:49:49.0|1||0|0||01
012057737|0|0|V||Y|N|03024|2013-07-25 14:53:14.0|C0020|2013-07-25 14:45:09.0|1||0|0||01
012060766|0|0|V||Y|N|00964|2013-07-26 18:50:14.0|C0305|2013-07-26 18:37:18.0|1||0|0||01
012087278|0|0|V||Y|N|02456|2013-08-24 15:22:34.0|C0020|2013-08-24 14:23:58.0|1||0|0||01
012088289|0|0|V||Y|N|03024|2013-08-26 17:44:16.0|03021|2013-08-26 17:08:50.0|1||0|0||01
012113895|0|0|V||Y|N|03227|2013-09-14 15:20:01.0|C0131|2013-09-14 10:14:07.0|3||0|0||01
012138507|0|0|V||Y|N|02456|2013-09-29 16:43:16.0|C0137|2013-09-29 13:05:47.0|2||0|0||01
012090235|0|0|V||Y|N|03019|2013-08-28 19:17:13.0|C0442|2013-08-28 18:21:10.0|1||0|0||01
012105520|0|0|V||Y|N|03024|2013-08-31 20:18:25.0|03080|2013-08-31 20:12:23.0|2||0|0||01
012106312|0|0|V||Y|N|03024|2013-09-02 17:11:08.0|C0137|2013-09-02 16:56:55.0|2||0|0||01
012115324|0|0|F||Y|N|00964|2013-09-17 15:40:36.0|C0305|2013-09-17 12:12:06.0|1||0|0||01
012137766|0|0|V||Y|N|03024|2013-09-28 12:59:05.0|C0020|2013-09-28 12:55:29.0|1||0|0||01
012137894|0|0|V||Y|N|02456|2013-09-28 15:45:22.0|C0020|2013-09-28 15:42:38.0|1||0|0||01
012137941|0|0|V||Y|N|03024|2013-09-28 16:46:24.0|02456|2013-09-28 16:43:56.0|1||0|0||01
012138022|0|0|V||Y|N|02456|2013-09-28 18:18:23.0|C0020|2013-09-28 18:15:22.0|1||0|0||01
012147679|0|0|V||Y|N|03024|2013-10-14 17:57:37.0|C0138|2013-10-14 16:15:50.0|1||0|0||01
012153516|0|0|V||Y|N|03024|2013-10-22 17:14:25.0|C0020|2013-10-22 17:10:29.0|1||0|0||01
012153985|0|0|V||Y|N|02456|2013-10-23 11:05:27.0|C0076|2013-10-23 11:00:57.0|1||0|0||01
012154393|0|0|V||Y|N|02456|2013-10-23 17:17:57.0|C0020|2013-10-23 17:05:28.0|1||0|0||01
012138910|0|0|F||Y|N|00964|2013-09-30 10:49:25.0|C0305|2013-09-30 10:34:51.0|1||0|0||01
012142024|0|0|V||Y|N|03585|2013-10-04 18:01:00.0|C0138|2013-10-04 17:23:24.0|1||0|0||01
012142917|0|0|V||Y|N|03019|2013-10-07 11:42:09.0|C0644|2013-10-07 11:16:20.0|1||0|0||01
012146723|0|0|V||Y|N|00964|2013-10-12 14:29:20.0|C0644|2013-10-12 11:10:47.0|1||0|0||01
012149638|0|0|F||Y|N|03227|2013-10-17 14:47:59.0|C0305|2013-10-17 14:41:06.0|1||0|0||01
012149688|0|0|F||Y|N|03024|2013-10-17 15:56:19.0|C0076|2013-10-17 15:34:39.0|1||0|0||01
012177669|0|0|V||Y|N|03227|2013-11-01 16:02:55.0|C0643|2013-11-01 13:40:27.0|1||0|0||01
012242024|0|0|V||Y|N|03024|2013-11-26 13:13:48.0|C0175|2013-11-26 13:11:24.0|1||0|0||01
012242677|0|0|V||Y|N|03024|2013-11-27 12:50:33.0|C0138|2013-11-27 10:54:11.0|1||0|0||01
012245911|0|0|V||Y|N|03918|2013-11-30 13:10:27.0|C0076|2013-11-30 12:59:39.0|2||0|0||01
012156316|0|0|V||Y|N|03021|2013-10-26 11:36:40.0|03814|2013-10-26 11:30:52.0|1||0|0||01
012177107|0|0|V||Y|N|02059|2013-10-31 19:21:10.0|03080|2013-10-31 19:08:53.0|2||0|0||01
012227983|0|0|F||Y|N|03918|2013-11-19 15:57:33.0|C0076|2013-11-19 15:50:38.0|1||0|0||01
012243944|0|0|F||Y|N|03227|2013-11-28 16:45:31.0|C0305|2013-11-28 16:20:59.0|1||0|0||01
012244331|0|0|M||Y|N|11536|2018-04-13 11:20:25.0|C0305|2013-11-28 18:56:22.0|2||0|0||01
012245885|0|0|V||Y|N|03024|2013-11-30 12:26:52.0|03080|2013-11-30 12:18:35.0|1||0|0||01
012246312|0|0|V||Y|N|03585|2013-11-30 21:33:13.0|C0068|2013-11-30 21:18:22.0|2||0|0||01
012246364|0|0|V||Y|N|03918|2013-11-30 22:00:56.0|02456|2013-11-30 21:58:46.0|1||0|0||01
012246374|0|0|V||Y|N|02059|2013-11-30 22:17:25.0|C0076|2013-11-30 22:06:28.0|1||0|0||01
012260849|0|0|F||Y|N|03227|2013-12-11 14:16:34.0|C0305|2013-12-11 13:30:59.0|1||0|0||01
012346647|0|0|F||Y|N|03024|2013-12-27 19:33:03.0|C0076|2013-12-27 19:29:24.0|1||0|0||01
012247797|0|0|V||Y|N|03024|2013-12-03 17:47:36.0|C0138|2013-12-03 17:14:51.0|1||0|0||01
012248153|0|0|M||Y|N|08921|2017-02-14 11:16:03.0|C0442|2013-12-04 09:59:20.0|2||0|0||01
012249595|0|0|V||Y|N|00964|2013-12-06 15:34:59.0|C0644|2013-12-06 13:56:59.0|1||0|0||01
012346484|0|0|V||Y|N|04353|2013-12-27 18:05:00.0|C0137|2013-12-27 17:15:53.0|1||0|0||01
012264129|0|0|V||Y|N|04353|2013-12-16 16:27:03.0|C0138|2013-12-16 15:49:08.0|1||0|0||01
012348008|0|0|F||Y|N|03585|2013-12-30 14:16:04.0|03080|2013-12-30 14:05:31.0|2||0|0||01
012348126|0|0|V||Y|N|04353|2013-12-30 16:31:46.0|C0137|2013-12-30 15:58:02.0|1||0|0||01
012348970|0|0|V||Y|N|03585|2013-12-31 13:09:39.0|03080|2013-12-31 13:02:04.0|1||0|0||01
012349161|0|0|F||Y|N|03918|2013-12-31 15:53:29.0|03080|2013-12-31 15:37:50.0|1||0|0||01
012349529|0|0|V||Y|N|03736|2013-12-31 21:27:38.0|03024|2013-12-31 21:24:17.0|1||0|0||01
012352106|0|0|F||Y|N|03024|2014-01-04 13:33:53.0|C0137|2014-01-04 11:42:27.0|1||0|0||01
012348110|0|0|V||Y|N|04353|2013-12-30 16:30:33.0|C0137|2013-12-30 15:50:03.0|1||0|0||01
012349103|0|0|V||Y|N|03585|2013-12-31 17:09:18.0|C0020|2013-12-31 14:58:31.0|2||0|0||01
012348536|0|0|V||Y|N|03585|2013-12-30 20:08:35.0|03080|2013-12-30 20:05:52.0|1||0|0||01
012349500|0|0|V||Y|N|02456|2015-05-21 14:12:17.0|C0068|2013-12-31 19:56:07.0|2||0|0||01
012354698|0|0|F||Y|N|03024|2014-01-08 18:06:13.0|C0137|2014-01-08 10:46:33.0|2||0|0||01
012356132|0|0|V||Y|N|03227|2014-01-09 19:34:43.0|C0643|2014-01-09 19:15:56.0|1||0|0||01
012357189|0|0|F||Y|N|04353|2014-01-10 20:14:06.0|C0175|2014-01-10 20:13:17.0|1||0|0||01
012365130|0|0|F||Y|N|03024|2014-01-21 16:43:34.0|C0137|2014-01-21 14:22:11.0|1||0|0||01
012354800|0|0|F||Y|N|03024|2014-01-08 18:50:05.0|C0175|2014-01-08 12:28:55.0|1||0|0||01
012357167|0|0|F||Y|N|04353|2014-01-10 19:46:48.0|C0175|2014-01-10 19:38:19.0|1||0|0||01
012364343|0|0|F||Y|N|03024|2014-01-20 18:04:40.0|C0175|2014-01-20 17:50:06.0|2||0|0||01
012364953|0|0|F||Y|N|03024|2014-01-21 16:33:41.0|C0137|2014-01-21 12:25:44.0|1||0|0||01
012364972|0|0|F||Y|N|03024|2014-01-21 16:36:20.0|C0137|2014-01-21 12:39:19.0|1||0|0||01
012365043|0|0|F||Y|N|03024|2014-01-21 16:06:40.0|C0175|2014-01-21 13:22:18.0|1||0|0||01
012365160|0|0|F||Y|N|03024|2014-01-21 16:30:33.0|C0137|2014-01-21 14:58:28.0|1||0|0||01
012378766|0|0|F||Y|N|03918|2014-01-31 11:57:25.0|03080|2014-01-31 11:53:51.0|1||0|0||01
012379289|0|0|V||Y|N|03918|2014-01-31 17:38:04.0|03080|2014-01-31 17:34:57.0|1||0|0||01
012366225|0|0|F||Y|N|03918|2014-01-22 15:06:28.0|03080|2014-01-22 15:00:10.0|1||0|0||01
012375967|0|0|F||Y|N|04584|2014-01-28 17:32:22.0|C0076|2014-01-28 14:04:33.0|1||0|0||01
012376839|0|0|V||Y|N|04353|2014-01-29 12:47:30.0|C0175|2014-01-29 12:16:55.0|1||0|0||01
012376339|0|0|V||Y|N|03024|2014-01-28 19:09:44.0|C0076|2014-01-28 18:32:51.0|1||0|0||01
012376781|0|0|V||Y|N|04353|2014-01-29 12:06:49.0|C0137|2014-01-29 11:14:34.0|1||0|0||01
012376860|0|0|V||Y|N|04353|2014-01-29 12:39:22.0|C0137|2014-01-29 12:27:53.0|1||0|0||01
012376885|0|0|V||Y|N|04353|2014-01-29 13:07:45.0|C0137|2014-01-29 12:47:17.0|1||0|0||01
012377200|0|0|V||Y|N|03740|2014-01-29 19:05:18.0|00955|2014-01-29 18:28:36.0|1||0|0||01
012385780|0|0|V||Y|N|03740|2014-02-05 12:47:47.0|C0643|2014-02-05 10:55:00.0|2||0|0||01
012386089|0|0|V||Y|N|03024|2014-02-05 17:31:57.0|C0175|2014-02-05 15:26:46.0|1||0|0||01
012389688|0|0|F||Y|N|CDCI|2014-02-06 16:52:07.0|CDCI|2014-02-06 16:52:06.0|1||0|0||01
012389699|0|0|F||Y|N|CDCI|2014-02-06 16:52:13.0|CDCI|2014-02-06 16:52:12.0|1||0|0||01
012392377|0|0|F||Y|N|CDCI|2014-02-06 18:14:28.0|CDCI|2014-02-06 18:14:27.0|1||0|0||01
012385088|0|0|V||Y|N|03024|2014-02-04 18:33:54.0|C0137|2014-02-04 15:00:48.0|1||0|0||01
012385329|0|0|V||Y|N|03024|2014-02-04 19:19:02.0|C0175|2014-02-04 17:58:18.0|1||0|0||01
012385342|0|0|V||Y|N|03024|2014-02-04 18:47:29.0|C0175|2014-02-04 18:26:27.0|1||0|0||01
012385337|0|0|V||Y|N|03024|2014-02-04 18:46:10.0|C0175|2014-02-04 18:13:50.0|1||0|0||01
012386226|0|0|V||Y|N|03227|2014-02-05 17:11:51.0|C0643|2014-02-05 16:56:39.0|1||0|0||01
012392384|0|0|F||Y|N|CDCI|2014-02-06 18:14:33.0|CDCI|2014-02-06 18:14:33.0|1||0|0||01
012392400|0|0|F||Y|N|CDCI|2014-02-06 18:14:44.0|CDCI|2014-02-06 18:14:43.0|1||0|0||01
012394721|0|0|F||Y|N|03918|2014-02-07 16:15:22.0|C0076|2014-02-07 16:07:57.0|1||0|0||01
012409383|0|0|M||Y|N|05489|2017-12-19 14:37:49.0|04584|2014-02-15 12:56:43.0|2||0|0||01
012395408|0|0|F||Y|N|03024|2014-02-08 13:23:43.0|C0175|2014-02-08 12:22:42.0|1||0|0||01
012403403|0|0|F||Y|N|03024|2014-02-11 18:44:09.0|C0175|2014-02-11 18:38:17.0|1||0|0||01
012404349|0|0|F||Y|N|CDCI|2014-02-12 18:55:34.0|CDCI|2014-02-12 18:55:33.0|1||0|0||01
012405677|0|0|F||Y|N|CDCI|2014-02-14 11:49:51.0|CDCI|2014-02-14 11:49:51.0|1||0|0||01
012405683|0|0|F||Y|N|CDCI|2014-02-14 11:49:55.0|CDCI|2014-02-14 11:49:55.0|1||0|0||01
012413735|0|0|F||Y|N|CDCI|2014-02-21 13:45:44.0|CDCI|2014-02-21 13:45:44.0|1||0|0||01
012417035|0|0|F||Y|N|03759|2014-02-24 11:42:34.0|C0175|2014-02-24 11:00:28.0|1||0|0||01
012410681|0|0|F||Y|N|CDCI|2014-02-17 15:31:26.0|CDCI|2014-02-17 15:31:26.0|1||0|0||01
012410714|0|0|F||Y|N|CDCI|2014-02-17 15:31:47.0|CDCI|2014-02-17 15:31:47.0|1||0|0||01
012410725|0|0|F||Y|N|CDCI|2014-02-17 15:31:56.0|CDCI|2014-02-17 15:31:56.0|1||0|0||01
012412764|0|0|F||Y|N|00956|2014-02-20 14:53:18.0|C0305|2014-02-20 11:43:43.0|1||0|0||01
012413678|0|0|F||Y|N|CDCI|2014-02-21 13:28:19.0|CDCI|2014-02-21 13:28:18.0|1||0|0||01
012413689|0|0|F||Y|N|CDCI|2014-02-21 13:28:27.0|CDCI|2014-02-21 13:28:27.0|1||0|0||01
012413691|0|0|F||Y|N|CDCI|2014-02-21 13:28:28.0|CDCI|2014-02-21 13:28:28.0|1||0|0||01
012416383|0|0|V||Y|N|03227|2014-02-22 16:56:51.0|C0305|2014-02-22 16:49:22.0|1||0|0||01
012417116|0|0|F||Y|N|03759|2014-02-24 12:54:32.0|C0138|2014-02-24 12:13:18.0|1||0|0||01
012417213|0|0|F||Y|N|03759|2014-02-24 16:09:04.0|C0175|2014-02-24 13:54:29.0|1||0|0||01
012419831|0|0|V||Y|N|CDCI|2014-02-26 14:37:00.0|CDCI|2014-02-26 14:37:00.0|1||0|0||01
012417160|0|0|V||Y|N|00964|2014-02-24 13:49:05.0|C0305|2014-02-24 12:58:35.0|1||0|0||01
012417187|0|0|F||Y|N|03759|2014-02-24 16:07:00.0|C0137|2014-02-24 13:23:34.0|2||0|0||01
012417210|0|0|F||Y|N|03759|2014-02-24 16:08:05.0|C0175|2014-02-24 13:50:25.0|1||0|0||01
012417493|0|0|V||Y|N|00964|2014-02-24 18:24:38.0|C0131|2014-02-24 17:13:18.0|1||0|0||01
012419811|0|0|V||Y|N|CDCI|2014-02-26 14:36:49.0|CDCI|2014-02-26 14:36:49.0|1||0|0||01
012419813|0|0|V||Y|N|CDCI|2014-02-26 14:36:50.0|CDCI|2014-02-26 14:36:50.0|1||0|0||01
012419827|0|0|V||Y|N|CDCI|2014-02-26 14:36:58.0|CDCI|2014-02-26 14:36:58.0|1||0|0||01
012419836|0|0|V||Y|N|CDCI|2014-02-26 14:37:03.0|CDCI|2014-02-26 14:37:03.0|1||0|0||01
012422907|0|0|F||Y|N|03759|2014-03-01 12:42:26.0|C0175|2014-03-01 11:28:19.0|1||0|0||01
012424027|0|0|V||Y|N|CDCI|2014-03-03 19:01:05.0|CDCI|2014-03-03 19:01:04.0|1||0|0||01
012424031|0|0|V||Y|N|CDCI|2014-03-03 19:01:08.0|CDCI|2014-03-03 19:01:07.0|1||0|0||01
012424333|0|0|V||Y|N|00964|2014-03-04 11:33:26.0|C0131|2014-03-04 11:28:44.0|1||0|0||01
012420231|0|0|V||Y|N|03585|2014-02-26 19:46:53.0|04584|2014-02-26 19:04:42.0|1||0|0||01
012423275|0|0|V||Y|N|03736|2014-03-01 17:50:25.0|04584|2014-03-01 17:46:57.0|1||0|0||01
012424089|0|0|V||Y|N|CDCI|2014-03-03 19:01:49.0|CDCI|2014-03-03 19:01:48.0|1||0|0||01
012424090|0|0|V||Y|N|CDCI|2014-03-03 19:01:49.0|CDCI|2014-03-03 19:01:49.0|1||0|0||01
012424318|0|0|V||Y|N|00964|2014-03-04 11:43:59.0|C0131|2014-03-04 11:16:42.0|1||0|0||01
012434361|0|0|F||Y|N|CDCI|2014-03-13 16:57:17.0|CDCI|2014-03-13 16:57:17.0|1||0|0||01
012424473|0|0|V||Y|N|03024|2014-03-04 15:28:00.0|C0137|2014-03-04 13:03:06.0|1||0|0||01
012426902|0|0|V||Y|N|04353|2014-03-06 15:07:19.0|C0175|2014-03-06 12:59:06.0|2||0|0||01
012426971|0|0|F||Y|N|CDCI|2014-03-06 13:59:56.0|CDCI|2014-03-06 13:59:56.0|1||0|0||01
012426976|0|0|F||Y|N|CDCI|2014-03-06 13:59:59.0|CDCI|2014-03-06 13:59:59.0|1||0|0||01
012426980|0|0|F||Y|N|CDCI|2014-03-06 14:00:02.0|CDCI|2014-03-06 14:00:02.0|1||0|0||01
012434349|0|0|F||Y|N|CDCI|2014-03-13 16:57:08.0|CDCI|2014-03-13 16:57:08.0|1||0|0||01
012428969|0|0|F||Y|N|03759|2014-03-07 15:27:08.0|C0137|2014-03-07 14:43:33.0|1||0|0||01
012429028|0|0|V||Y|N|04353|2014-03-07 17:34:53.0|C0175|2014-03-07 15:42:07.0|1||0|0||01
012431802|0|0|V||Y|N|03021|2014-03-11 12:36:34.0|03814|2014-03-11 12:33:21.0|1||0|0||01
012456274|0|0|F||Y|N|03024|2014-03-22 19:02:19.0|C0175|2014-03-22 19:01:34.0|1||0|0||01
012435342|0|0|F||Y|N|CDCI|2014-03-14 13:53:49.0|CDCI|2014-03-14 13:53:49.0|1||0|0||01
012435359|0|0|F||Y|N|CDCI|2014-03-14 13:54:01.0|CDCI|2014-03-14 13:54:01.0|1||0|0||01
012439360|0|0|F||Y|N|03918|2014-03-19 11:39:15.0|C0076|2014-03-19 11:36:12.0|1||0|0||01
012441767|0|0|V||Y|N|00964|2014-03-19 19:29:05.0|C0643|2014-03-19 18:54:18.0|1||0|0||01
012453353|0|0|F||Y|N|04584|2014-03-22 15:56:41.0|C0175|2014-03-22 14:44:48.0|1||0|0||01
012453421|0|0|M||Y|N|06664|2016-06-29 18:04:21.0|C0131|2014-03-22 15:28:02.0|2||0|0||01
012453469|0|0|F||Y|N|03024|2014-03-22 18:48:26.0|C0138|2014-03-22 16:06:59.0|1||0|0||01
012456133|0|0|F||Y|N|03024|2014-03-22 17:50:27.0|C0175|2014-03-22 17:09:22.0|3||0|0||01
012456182|0|0|F||Y|N|CDCI|2014-03-22 17:36:45.0|CDCI|2014-03-22 17:36:44.0|1||0|0||01
012507224|0|0|V||Y|N|00964|2014-03-29 19:48:18.0|C0131|2014-03-29 18:20:49.0|1||0|0||01
012513129|0|0|V||Y|N|03227|2014-03-29 20:28:53.0|C0305|2014-03-29 20:11:18.0|1||0|0||01
012462270|0|0|F||Y|N|03814|2014-03-25 17:00:54.0|03021|2014-03-25 16:55:34.0|1||0|0||01
012462298|0|0|F||Y|N|03740|2014-03-25 18:21:09.0|00956|2014-03-25 17:13:13.0|2||0|0||01
012464270|0|0|V||Y|N|03740|2014-03-26 20:22:32.0|C0305|2014-03-26 20:10:56.0|1||0|0||01
012489063|0|0|F||Y|N|03585|2014-03-28 21:03:08.0|C0068|2014-03-28 21:00:41.0|1||0|0||01
012489672|0|0|V||Y|N|00964|2014-03-29 09:43:20.0|C0643|2014-03-29 09:09:26.0|1||0|0||01
012489758|0|0|F||Y|N|03585|2014-03-29 10:50:54.0|04584|2014-03-29 10:46:34.0|1||0|0||01
