SOL_ID|DEL_FLG|SOL_DESC|EXTN_CNTR_CODE|BANK_CODE|ABBR_BANK_NAME|BR_CODE|ABBR_BR_NAME|CLG_CENTRE_NUM|MICR_CENTRE_FLG|MICR_CENTRE_CODE|MICR_BANK_CODE|MICR_BRANCH_CODE|ADDR_1|ADDR_2|CITY_CODE|STATE_CODE|PIN_CODE|WKLY_OFF|INSTRMNT_ENCODE_BATCH_NUM|INSTRMNT_ENCODE_BLOCK_NUM|STOP_CASH_FT_FLG|STOP_CLG_FT_FLG|STOP_XFER_FT_FLG|USER_CASH_DR_LIM_EXCP_CODE|USER_CLG_DR_LIM_EXCP_CODE|USER_XFER_DR_LIM_EXCP_CODE|TDS_CERT_NUM_CODE|SAME_DAY_REV_TO_IBR_FLG|DATE_OF_INSTALLATION|DB_STAT_CODE|DB_INT_STAT_CODE|BOD_SYS_DATE|LAST_SI_EXEC_DATE|LCHG_USER_ID|RCRE_USER_ID|LCHG_TIME|RCRE_TIME|CUT_OVER_TIME|VALUE_DATING_ON_HOLIDAYS|TYPE_OF_CASH_ACCT|BR_STAT_CODE|HC_VAULT_LIMIT_IN_HC|FC_VAULT_LIMIT_IN_HC|CONSOL_VAULT_LIMIT_IN_HC|SOL_ALIAS|DB_STAT_USER_ID|ATM_JOB_STATUS|UNIFORM_BR_CODE|LICENSE_NO|BR_OPEN_DATE|REGION_NAME|DIVISION_NAME|CIRCLE_OFFICE_NAME|TDS_CIRCLE_NAME|DP_CODE|TAX_DEDN_DETAILS|PAN_GIR_NO|NUM_OF_TIMES_IBR_GEN|OSP_MAX_OUT_STD_DAYS|PROXY_PEND_VERIFN_EXCP_CODE|PROXY_NOT_SQUARED_EXCP_CODE|NEXT_CUST_NUM_CODE|INSTRMNT_WISE_REG_ALWD|HOME_CRNCY_CODE|DDN_WARN_LEVEL|DDN_WARN_LEVEL_EXCP_CODE|EXTERNAL_SOL|HIGH_VALUE_SOL|PROFIT_CENTER|ALL_EXT_TRANS_PROC_EXCP_CODE|TR_ENABLE_FLG|TR_HOME_CRNCY_CODE|TS_CNT|DESTRY_INVT_CLASS|DESTRY_INVT_LOCATION|EXT_EOD_NOT_COMP_EXCP_CODE|CS_SOL_MESG1|CS_SOL_MESG2|FAB_FLG|LOCAL_IMAGE_FLG|RECEIVE_ALL_IMAGES_FLG|SOL_PRIORITY|PDC_INSTL_RUN_DATE|SDL_ID|BRANCH_IP_ADDRESS|BRANCH_REF_PORT_NUM|LAST_INT_CALC_DATE_FOR_SB|SOL_EOD_STATUS|MINOR_AGE|CS_SOL_NATL_MESG1|CS_SOL_NATL_MESG2|BR_FREE_CODE_1|BR_FREE_CODE_2|BR_FREE_CODE_3|BR_FREE_CODE_4|BR_FREE_CODE_5|BR_FREE_CODE_6|BR_FREE_CODE_7|BR_FREE_CODE_8|BR_FREE_CODE_9|BR_FREE_CODE_10|REFERRAL_SET_ID|CTS_ENABLED_FLG|SOL_CLS_FLG|SOL_CLS_DATE|SOL_BOD_DATE|PREF_LANG_CODE|PREF_LANG_SOL_DESC|MENU_DISABLE_FLG|BANK_ID|WKLY_OFF2|TIME_ZONE|SOL_NAT_FLG|ALT1_SOL_DESC|BATCH_OPER_DATE|ENTITY_NAME|ADDR_3|CNTRY_CODE|PARTITION_ALIAS|REROUTE_STP_ALLOWED|SOL_RESTARTABILITY_FLG|MRS_NAME|TREA_FREE_TEXT1|TREA_FREE_TEXT2
0173|N|KHAMBHALA|00|176|RBL|0173|KHA|000|N|360|176|501|UMIYA NIVAS, MAIN BAZAR,VILLAGE KHAMBHALA|TALUKA PADDHARI|BHJ|GUJ|360110|1|0|0||||OA3|OB3|OC3||N|2014-03-29 00:00:00.0|Y||||C11727|03400|2019-10-11 02:42:58.0|2014-03-29 10:12:53.0|1900-01-01 00:00:00.0|N|T||0|0|0|173|||6160181-5800232||2014-03-29 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||28,678||||||N|N|N|0||ALL||0|||0||||580|1|RURAL|54|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2014-03-29 00:00:00.0|||IN|01||N|||
0176|N|MOHANPURA|00|176|RBL|0176|MOH|000|N|305|176|051|GRAM- MOHANPURA, KHASRA NO.374/264|PART C-1, GROUND FLOOR|AJMR|RAJ|305801|1|0|0||||OA3|OB3|OC3||N|2014-03-29 00:00:00.0|Y||||C11727|03400|2019-10-11 02:42:46.0|2014-03-29 11:05:07.0|1900-01-01 00:00:00.0|N|T||0|0|0|176|||6160175-5100891||2014-03-29 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||29,366||||||N|N|N|0||ALL||0|||0||||510|1|RURAL|50|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2014-03-29 00:00:00.0|||IN|01||N|||
0178|N|SHIRGAO|00|176|RBL|0178|SHI|000|N|403|176|008|H.NO.12/1, WADACHA WADA|SHIRGAO, ASSONORA, GOA|RSHIR|GOA|403503|1|0|0||||OA3|OB3|OC3||N|2014-03-29 00:00:00.0|Y||||C11727|03400|2019-10-11 02:42:55.0|2014-03-29 13:54:15.0|1900-01-01 00:00:00.0|N|T||0|0|0|178|||6160186-6900071||2014-03-29 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||30,217||||||N|N|N|0||ALL||0|||0||||690|1|RURAL|68|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2014-03-29 00:00:00.0|||IN|01||N|||
0180|N|NUNGAMBAKKAM|00|176|RBL|0180|NBK|000|Y|600|176|003|FIRST FLOOR, RASHMI TOWERS,|NO.1 VALLUVARKOTTAM HIGH ROAD, NUNGAMBAKKAM|MAA|TN|600034|1|0|0||||OA3|OB3|OC3||N|2014-06-26 00:00:00.0|Y||||C11727|03400|2019-10-11 02:42:57.0|2014-06-26 13:24:37.0|1900-01-01 00:00:00.0|N|T||0|0|0|180|||6160172-9000009||2014-06-26 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||28,266||||||N|N|N|0||ALL||0|||0||||900|9|METRO|90|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2014-06-26 00:00:00.0||CHENNAI,|IN|01||N|||
0183|N|VALETVA|00|176|RBL|0183|VAL|000|Y|388|176|501|SHOP NO 1/2, 1ST FLR, ATMIYA ENCLAVE,VALETVA|CROSS ROAD, NADIA PETLAD RD,VALETVA,|VALET|GUJ|388440|1|0|0||||OA3|OB3|OC3||N|2015-10-08 00:00:00.0|Y||||C11727|02505|2019-10-11 02:42:57.0|2015-10-08 18:36:03.0|1900-01-01 00:00:00.0|N|B||0|0|0|183|||6160190-5662181||2015-10-08 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||20,732||||||N|N|N|0||ALL||0|||0||||566|1|RURAL|54|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2015-10-08 00:00:00.0||NADIAD TALUK,KHEDA DIST,|IN|01||N|||
0186|N|PARRYS CORNER|00|176|RBL|0186|PAR|000|Y|600|176|005|FIRST FLOOR ,DASS INDIA TOWER|DOOR NO 3 SECOND LINE BEACH|MAA|TN|600001|1|0|0||||OA3|OB3|OC3||N|2015-12-25 00:00:00.0|Y||2015-12-25 00:00:00.0||C11727|02505|2019-10-11 02:42:59.0|2015-12-25 16:51:05.0|1900-01-01 00:00:00.0|N|T||0|0|0|186|||6160197-9000009||2015-12-25 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||20,039||||||N|N|N|0||ALL||0|||18||||900|9||90|||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2015-12-25 00:00:00.0||PARRYS CORNER|IN|01||N|||
0185|N|ADYAR|00|176|RBL|0185|ADY|000|N|600|176|004|G FLOOR, NIBAV BUILDING, NO : 11 ,|L B ROAD, ADYAR|MAA|TN|600020|1|0|0||||OA3|OB3|OC3||N|2016-02-04 00:00:00.0|Y||||C11727|06219|2019-10-11 02:42:58.0|2016-02-04 16:11:08.0|1900-01-01 00:00:00.0|N|T||0|0|0|185|||6160200-9000009||2016-02-05 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||19,469|DL|CAN||||N|N|N|0||ALL||0|||18||||900|9|METRO|90|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-02-04 00:00:00.0|||IN|01||N|||
0192|N|ANDHERI MAROL|00|176|RBL|0192|MRL|000|Y|400|176|028|GROUND FLOOR, SHOP NO-2,|BALAJI BUSINESS PARK, CTS NO 785,|MUM|MH|400059|1|0|0||||OA3|OB3|OC3||N|2016-03-15 00:00:00.0|Y||||C11727|06219|2019-10-11 02:42:59.0|2016-03-15 13:15:50.0|1900-01-01 00:00:00.0|N|T||0|0|0|192|||6160205-2910009||2016-03-19 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||21,227|DL|CAN||||N|N|N|0||ALL||0|||18||||600|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-03-15 00:00:00.0||MAROL, ANDHERI EAST|IN|01||N|||
0194|N|VIKASMARG|00|176|RBL|0194|VIK|000|Y|110|176|012|6, SHANKAR VIHAR,|VIKAS MARG|NEWDE|DLI|110092|1|0|0||||OA3|OB3|OC3||N|2016-03-23 00:00:00.0|Y||||C11727|06219|2019-10-11 02:43:00.0|2016-03-23 11:19:24.0|1900-01-01 00:00:00.0|N|T||0|0|0|194|||6160206-2900009||2016-03-28 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||18,919||||||N|N|N|0||ALL||0|||18||||1005|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-03-23 00:00:00.0|||IN|01||N|||
0198|N|SADAR BAZAAR|00|176|RBL|0198|SDR|000|Y|110|176|013|GROUND FLOOR, SADAR BAZAR- PLOT NO.4,|5332 SADAR THANA ROAD,|DLI|DLI|110006|1|0|0||||OA3|OB3|OC3||N|2016-07-01 00:00:00.0|Y||||C11727|06219|2019-10-11 02:43:05.0|2016-07-01 16:03:21.0|1900-01-01 00:00:00.0|N|T||0|0|0|198|||6160214-3600269||2016-07-01 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||17,628|DL|CAN||||N|N|N|0||ALL||0|||18||||1006|9|METRO|29|001||||||N|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-07-01 00:00:00.0|||IN|01||N|||
0209|N|MADHAPUR BRANCH|00|176|RBL|0209|MAD|000|Y|500|176|004|GROUND FLOOR, MSR BLOCK,|KRISHE SAPPHIRE, SURVEY NO 88,|HDRBD|TELAN|500081|1|0|0||||OA3|OB3|OC3||N|2016-12-28 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:43:33.0|2016-12-28 15:23:00.0|1900-01-01 00:00:00.0|N|T||0|0|0|209|||6160218-8000009||2016-12-28 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||14,568||||||N|N|N|0||ALL||0|||18||||800|9|METRO|81|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-12-28 00:00:00.0||HITECH CITY MAIN ROAD,MADHAPUR|IN|01||N|||
0212|N|MIRA ROAD|00|176|RBL|0212|MIR|000|Y|400|176|031|SHOP NO. 21 TO 25 GROUND FLOOR,|IRASIA CHS,BEVERLY PARK, NEAR|THAN|MH|401107|1|0|0||||OA3|OB3|OC3||N|2016-12-30 00:00:00.0|Y||||C11727|06219|2019-10-11 02:43:36.0|2016-12-30 19:35:22.0|1900-01-01 00:00:00.0|N|T||0|0|0|212|||6160222-6010178||2016-12-30 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||14,479||||||N|N|N|0||ALL||0|||18||||601|8|URBN|60|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-12-30 00:00:00.0||KANAKIA POLICE STN, MIRA ROAD|IN|01||N|||
0211|N|SANTACRUZ WEST|00|176|RBL|0211|SAN|0|Y|400|176|030|SHOP NO. 3, GREENFIELD|S V ROAD|MUM|MH|400054|1|0|0||||OA3|OB3|OC3||N|2016-12-30 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:43:35.0|2016-12-30 19:37:25.0|1900-01-01 00:00:00.0|N|T||0|0|0|211|||6160227-2910009||2016-12-30 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||15,152||||||N|N|N|0||ALL||0|||18||||600|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-12-30 00:00:00.0||SANTACRUZ WEST|IN|01||N|||
0225|N|DANKUNI|00|176|RBL|0225|DAN|000|N|700|176|007|F NO.101&102,SHREYA APARTMENTS|1ST FLOOR,T. N. MUKHERJEE ROAD|DANKU|WES|712311|1|0|0||||OA3|OB3|OC3||N|2017-03-29 00:00:00.0|Y||||C11727|06219|2019-10-11 02:44:11.0|2017-03-29 15:18:55.0|1900-01-01 00:00:00.0|N|T||0|0|0|225|||6160235-1070485||2017-05-25 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||13,505||||||N|N|N|0||ALL||0|||18||||107|5|SURBN|10|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-29 00:00:00.0||LICHUBAGAN,OPP.RAMSITA MANDIR,DANKUNI, HOOGLY|IN|01||N|||
0233|N|ZIRAKPUR|00|176|RBL|0233|ZIR|000|Y|160|176|003|SCO 1&2, GROUND FLOOR,|ORBIT APARTMENTS, VIP ROAD,|ZIR|GUJ|140603|1|0|0||||OA3|OB3|OC3||N|2017-03-30 00:00:00.0|Y||||C11727|06219|2019-10-11 02:44:11.0|2017-03-30 13:26:41.0|1900-01-01 00:00:00.0|N|T||0|0|0|233|||6160233-1210325||2017-03-30 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||13,473|DL|CAN||||N|N|N|0||ALL||0|||18||||121|5|SURBN|30|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-30 00:00:00.0||ZIRAKPUR DISTRICT, MOHALI|IN|01||N|||
0224|N|MADURAVOYAL -CHENNAI|00|176|RBL|0224|MAD|000|Y|600|176|007|NO. 135/A, P H ROAD,|MADURAVOYAL|MAA|TAMIL|600095|1|0|0||||OA3|OB3|OC3||N|2017-03-30 00:00:00.0|Y||||C11727|06219|2019-10-11 02:44:10.0|2017-03-30 16:05:07.0|1900-01-01 00:00:00.0|N|T||0|0|0|224|||6160251-9021879||2017-03-30 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||13,134||||||N|N|N|0||ALL||0|||18||||1015|9|SURBN|90|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-30 00:00:00.0|||IN|01||N|||
0238|N|KRISHNAGIRI|00|176|RBL|0238|KRI|000|Y|635|176|002|VASAVI COMPLEX, ROYAKOTTA ROAD,|ADJACENT TO STATE BANK OF HYDERABAD,|KIHAI|TAMIL|635001|1|0|0||||OA3|OB3|OC3||N|2017-04-10 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:44:13.0|2017-04-11 15:09:32.0|1900-01-01 00:00:00.0|N|T||0|0|0|238|||6160234-1180245||2017-04-10 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||12,990|DL|CAN||||N|N|N|0||ALL||0|||18||||118|5|SURBN|90|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-04-11 00:00:00.0||KRISHNAGIRI|IN|01||N|||
0245|N|R A PURAM - CHENNAI|00|176|RBL|0245|RAP|000|Y|600|176|008|UNIT NO 2 GROUND FLOOR,|OXFORD CENTRE, NUMBER 62/63|MAA|TN|600018|1|0|0||||OA3|OB3|OC3||N|2017-06-30 00:00:00.0|Y||||C11727|06728|2019-10-11 02:44:12.0|2017-06-30 13:51:10.0|1900-01-01 00:00:00.0|N|T||0|0|0|245|||6160263-9000009||2017-06-30 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||11,982|DL|CAN||||N|N|N|0||ALL||0|||18||||900|9|METRO|90|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-06-30 00:00:00.0||CP RAMASWAMY ROAD, ALWARPET,|IN|01||N|||
0265|N|MANIMAJRA|00|176|RBL|0265|MAN|000|Y|160|176|004|GROUND FLOOR, SCO 830,|NAC MANIMAJRA, CHANDIGARH-160101|MANRA|CA|160101|1|0|0||||OA3|OB3|OC3||N|2018-03-31 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:12.0|2018-03-31 19:35:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|265|||6160282-3900193||2018-03-31 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||7,966|DL|CAN||||N|N|N|0||ALL||0|||18||||055|3|SURBN|39|003||||0.15||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-03-31 00:00:00.0|||IN|01||N|||
0273|N|BHUBANESWAR BRANCH|00|176|RBL|0273|BBS|000|Y|751|176|002|GROUND FLOOR HIG-16,|JAYDEV VIHAR|BHUBA|ORI|751013|1|0|0||||OA3|OB3|OC3||N|2018-09-05 00:00:00.0|Y||||C11727|06728|2019-10-11 02:44:29.0|2018-09-05 14:46:49.0|1900-01-01 00:00:00.0|N|T||0|0|0|273|||6160290-1810158||2018-10-05 00:00:00.0||||||||0|0|OD3|OE3||N|INR|0||N|N|N||N||5,692|DL|CAN||||N|N|N|0||ALL||0|||18|||||8|URBN|16|002||||0.15||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-09-05 00:00:00.0||BHUBANESWAR ODISHA 751013|IN|01||N|||
0188|N|GHATKOPAR E|00|176|RBL|0188|GHK|000|N|400|176|026|SHOP NO 13 & 13A, GROUND FLOOR|ZEST BUSINESS SPACES,|MUM|MH|400077|1|0|0||||OA3|OB3|OC3||N|2016-01-28 00:00:00.0|Y||||C11727|06219|2019-10-11 02:43:00.0|2016-01-28 17:04:26.0|1900-01-01 00:00:00.0|N|T||0|0|0|188|||6160199-2910009||2016-01-30 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|19,850|DL|CAN||||N|N|N|0||ALL||0|||18||||600|9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-01-28 00:00:00.0||M G ROAD, GHATKOPAR E|IN|01||N|||
0190|N|PITAM PURA|00|176|RBL|0190|PIT|000|Y|110|176|009|RBL BANK LIMITED|4TH KAPIL VIHAR,|DLI|DLI|110034|1|0|0||||OA3|OB3|OC3||N|2016-02-03 00:00:00.0|Y||||C11727|06219|2019-10-11 02:43:00.0|2016-02-03 16:52:15.0|1900-01-01 00:00:00.0|N|T||0|0|0|190|||6160201-2900009||2016-02-03 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||19,424|DL|CAN||||N|N|N|0||ALL||0|||18||||1008|9|METRO|29|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-02-03 00:00:00.0||PITAMPURA,|IN|01||N|||
0208|N|KUKATPALLY BRANCH|00|176|RBL|0208|KUK|000|Y|500|176|003|10B,GROUND FLR,SURVEY 1051&1060|MANJEERA MAJESTIC COMMERCIAL MALL,|HDRBD|TELAN|500072|1|0|0||||OA3|OB3|OC3||N|2016-12-28 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:43:43.0|2016-12-28 13:40:48.0|1900-01-01 00:00:00.0|N|T||0|0|0|208|||6160217-8000009||2016-12-28 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N||14,593||||||N|N|N|0||ALL||0|||18||||800|9|METRO|81|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2016-12-28 00:00:00.0||KUKATPALLY,|IN|01||N|||
0223|N|KHALIKPUR|00|176|RBL|0223|KHA|000|Y|383|176|051|SHOP NO. 16 & 17, GROUND FLOOR|SANSKRUTI COMPLEX, NR SHUYOG PETROL PUMP|KHALK|GUJ|383315|1|0|0||||OA3|OB3|OC3||N|2017-03-29 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:44:07.0|2017-03-29 15:38:59.0|1900-01-01 00:00:00.0|N|T||0|0|0|223|||6160250-3700571||2017-03-29 00:00:00.0||||||||0|0|OD3|OE3||N|INR|0||N|N|N||N||13,190||||||N|N|N|0||ALL||0|||18||||1001|1|RURAL|54|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-29 00:00:00.0||MALPUR ROAD, KHALIKPUR, MODASA, ARAVALI|IN|01||N|||
0231|N|BAWARIKHEDA|00|176|RBL|0231|BAW|000|Y|455|176|002|GRAM PANCHAYAT BAWARIKHEDA|DEWAS|BAWAR|MDH|455332|1|0|0||||OA3|OB3|OC3||N|2017-03-29 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:44:01.0|2017-03-29 15:55:30.0|1900-01-01 00:00:00.0|N|T||0|0|0|231|||6160256-7190722||2017-03-29 00:00:00.0||||||||0|0|OD3|OE3||N|INR|0||N|N|N||N||13,105||||||N|N|N|0||ALL||0|||18||||719|1|RURAL|70|004||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-29 00:00:00.0||BAWARIKHEDA|IN|01||N|||
0218|N|OCUS TECHNOPOLIS, GURGAON|00|176|RBL|0218|OTG|000|N|110|176|015|UNIT NO. TGF 4 & 5,GROUND FLOOR|OCUS TECHNOPOLIS GOLF COURSE ROAD|GUG|HARY|122003|1|0|0||||OA3|OB3|OC3||N|2017-03-30 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:43:58.0|2017-03-30 13:27:57.0|1900-01-01 00:00:00.0|N|T||0|0|0|218|||6160243-3480008||2017-03-30 00:00:00.0||||||||0|0|OD3|OE3||N|INR|0||N|N|N||N||13,300||||||N|N|N|0||ALL||0|||18||||348|8|URBN|34|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-30 00:00:00.0||SECTOR 54, GURGAON|IN|01||N|||
0228|N|RAJPURA|00|176|RBL|0228|RJP|000|Y|140|176|052|GROUND FLOOR|D-21, CALIBRE MARKET|RAJPU|PUN|140401|1|0|0||||OA3|OB3|OC3||N|2017-03-30 00:00:00.0|Y||||C11727|C1351|2019-10-11 02:44:01.0|2017-03-30 13:43:33.0|1900-01-01 00:00:00.0|N|T||0|0|0|228|||6160246-3000045||2017-03-30 00:00:00.0||||||||0|0|OD3|OE3||N|INR|0||N|N|N||N||13,151|DL|CAN||||N|N|N|0||ALL||0|||18||||300|5|SURBN|30|003||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-03-30 00:00:00.0||RAJPURA|IN|01||N|||
0241|N|VIJAYAWADA|00|176|RBL|0241|VIJ|000|Y|520|176|002|D.NO:40-5-1, TIKKLE ROAD,|OPP. DV MANOR, VIJAYAWADA|VIJAY|ADH|520010|1|0|0||||OA3|OB3|OC3||N|2017-06-28 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:09.0|2017-06-28 17:10:26.0|1900-01-01 00:00:00.0|N|T||0|0|0|241|||6160260-8202269||2017-06-28 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||12,992|DL|CAN||||N|N|N|0||ALL||0|||18||||820|9|METRO|80|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2017-06-28 00:00:00.0|||IN|01||N|||
0247|N|PALM SQUARE,GOLF COURSE EXTENSION ROAD|00|176|RBL|0247|PAL|000|Y|110|176|018|GROUND FLOOR, EMAAR MGF PALM SQUARE,|GOLF COURSE EXTN ROAD, SECTOR-66 GURUGRAM|GUG|HARY|122102|1|0|0||||OA3|OB3|OC3||N|2018-01-20 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:14.0|2018-01-20 12:48:11.0|1900-01-01 00:00:00.0|N|T||0|0|0|247|||6160268-3480008||2018-01-18 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||9,064|DL|CAN||||N|N|N|0||ALL||0|||18||||348|6|URBN|34|002||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-01-20 00:00:00.0|||IN|01||N|||
0262|N|KOTHRUD PUNE|00|176|RBL|0262|KOT|000|Y|411|176|010|GROUND FLOR, SHOP NO. 6 & 7,|PARIJAL APTS , SHIVTIRTHNAGAR,|PUNE|MH|411038|1|0|0||||OA3|OB3|OC3||N|2018-03-31 00:00:00.0|Y||||C11727|06728|2019-10-11 02:44:03.0|2018-03-31 10:21:49.0|1900-01-01 00:00:00.0|N|T||0|0|0|262|||6160279-6200019||2018-03-31 00:00:00.0||||||||0|0|OD3|OE3||N|INR|0||N|N|N||N||7,892|DL|CAN||||N|N|N|0||ALL||0|||18|||||9|METRO|60|001||||||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-03-31 00:00:00.0||KOTHRUD, PUNE 411038|IN|01||N|||
0253|N|HOSKOTE|00|176|RBL|0253|HOS|000|Y|560|176|009|PLOT NO 4189/6275/2/ SURVEY NO 125|GROUND FLOOR OPP SADANA THEATRE, N H ROAD,|BNG|KRA|562114|1|0|0||||OA3|OB3|OC3||N|2018-03-31 00:00:00.0|Y||||C11727|10245|2019-10-11 02:44:12.0|2018-03-31 15:09:30.0|1900-01-01 00:00:00.0|N|T||0|0|0|253|||6160273-8420225||2018-03-31 00:00:00.0||||||||0|7|OD3|OE3||N|INR|0||N|N|N||N||7,989|DL|CAN||||N|N|N|0||ALL||0|||18|||||5|SURBN|84|003||||0.10||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-03-31 00:00:00.0||KND COMPLEX, HOSKOTE TOWN,BENGALURU|IN|01||N|||
0268|N|TRIPURI PATIALA|00|176|RBL|0268|TRP|000|Y|147|176|002|DLF COLONY BANKING LANE, GROUND FLOOR,|SCO NO.13, DLF BANKING LANE,|PTAA|PUN|147001|1|0|0||||OA3|OB3|OC3||N|2018-06-30 00:00:00.0|Y||||C11727|06728|2019-10-11 02:44:35.0|2018-06-30 12:46:54.0|1900-01-01 00:00:00.0|N|T||0|0|0|268|||6160288-3000007||2018-06-29 00:00:00.0||||||||0|99|OD3|OE3||N|INR|0||N|N|N||N|INR|6,681|DL|CAN||||N|N|N|0||ALL||0|||18||||048|7|URBN|30|002||||0.15||Y|Y|2019-10-13 00:00:00.0|2019-10-14 00:00:00.0||||01|0|IST|C||2018-06-30 00:00:00.0||TRIPURI, PATIALA 147001|IN|01||N|||
